Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
p1k_00001	1404.0	1404.0	943.0	482.0	482.0	433.0	383.5	382.0	352.0	294.5	268.5	270.5	384.0	536.0	573.5	979.0	1531.0	1819.5	2711.5	3977.5	4640.5	4795.0	8822.5	13348.5	14021.5	18962.5	26436.5	29980.0	39415.5	51987.0	57064.5	58452.0	77164.0	103810.0	116185.0	162302.0	221535.0	239502.5	297579.0	357104.5	376959.0	401972.0	486286.5	591477.5	620760.0	685326.5	750982.0	781917.0	851592.0	892519.0	892139.0	891759.0	917585.5	940345.0	932615.5	880384.5	831860.0	818728.5	740292.0	669948.0	641827.0	615988.5	551310.0	480663.0	448190.5	365907.5	299589.5	269985.5	196682.5	142496.5	136439.0	122205.0	95041.0	75740.5	68025.5	42758.5	22845.0	21259.5	13335.5	6560.0	5628.0	4215.0	2719.5	1788.0	1424.5	671.5	223.0	201.0	101.0	18.0	15.5	9.5	4.5	2.5	2.0	1.0	0.0	0.0	2.5	5.0	5.0
p1k_00002	314.0	314.0	247.5	184.5	188.0	227.5	279.0	294.0	296.5	311.5	340.0	361.0	516.0	781.0	906.0	1164.0	1604.5	1789.0	3032.0	4900.5	5943.5	6410.0	10812.0	15712.0	16550.5	24101.0	35339.0	41994.0	51855.5	62528.0	66561.5	68227.5	83371.0	105868.5	117599.5	141589.0	176544.5	191314.5	229271.0	268256.0	281130.0	296412.0	334915.5	386985.5	404589.5	437187.5	470778.5	480849.0	520604.5	551342.0	559798.0	568254.0	590585.0	610259.5	606937.0	587287.5	568373.5	553551.5	498215.0	451065.0	423560.5	401545.0	362031.5	318633.0	301555.5	255296.0	217849.5	201989.0	155417.5	120210.5	116200.0	107137.0	79571.5	55900.5	46796.0	30058.5	19493.5	17979.5	11243.0	5450.5	4940.0	3986.0	2616.5	1655.0	1270.0	842.5	615.5	561.5	378.5	208.0	177.0	157.0	138.5	111.0	78.0	56.5	49.0	49.0	37.5	26.0	26.0
p1k_00003	5.0	5.0	8.0	11.5	12.0	24.5	40.0	44.0	71.0	118.5	145.5	213.5	353.0	660.5	897.5	1450.0	2191.5	2270.0	3543.5	5342.0	6176.0	9225.0	13659.0	16142.0	21791.5	29262.5	35009.0	52802.0	72177.5	82437.0	89664.0	117575.0	149114.0	161146.0	204369.5	255316.0	283672.0	428845.5	596075.0	635749.0	705649.0	777538.0	797871.0	809831.5	906801.5	1043493.0	1082651.0	1185993.0	1302732.5	1318364.0	1397336.0	1476308.0	1513163.5	1577621.0	1595589.0	1550858.0	1482234.5	1431236.0	1423040.0	1424232.5	1261968.0	1109340.5	1058659.5	939674.5	864535.0	830985.5	689876.0	548201.0	500669.0	374356.0	269708.5	261755.5	233944.5	171645.5	117970.5	97349.5	64673.0	39482.5	31843.0	19734.0	12766.0	10996.0	6816.0	3444.5	2919.0	1839.0	1028.0	956.5	756.5	407.5	211.5	184.5	122.5	67.0	51.5	43.5	39.0	39.0	56.5	74.0	74.0
p1k_00004	2.0	2.0	3.0	4.0	4.0	7.5	10.5	10.0	22.5	42.0	53.5	84.0	177.0	268.5	299.0	560.0	824.5	1160.5	2490.5	3844.5	4032.5	5000.0	6898.5	7829.0	12090.0	17663.0	20219.5	28845.5	39226.0	44678.0	48340.5	65107.0	85084.5	94876.5	141370.5	196319.5	216143.0	397539.5	592106.5	612893.0	597020.0	586274.0	843434.5	1130992.5	1398742.0	1448205.5	1269066.0	1233095.0	1198429.0	1201575.0	1294336.5	1387098.0	1405781.5	1403167.5	1384444.5	1372851.5	1290839.0	1206032.5	1168429.0	1143672.0	1026095.0	911793.0	880156.5	762849.0	664395.5	633375.5	508132.5	387606.5	365032.5	319022.0	277842.5	267306.5	234612.0	151287.0	84154.0	68058.5	45704.5	29302.0	23351.0	13925.5	9121.5	8299.0	5352.5	2599.5	2085.0	1166.0	660.5	618.5	401.5	139.0	54.5	35.0	13.5	7.5	7.5	4.5	1.0	1.0	2.0	3.0	3.0
p1k_00005	606.0	606.0	475.5	345.0	345.0	310.0	275.5	276.0	267.5	264.0	274.0	330.0	452.0	558.0	596.5	1239.5	2064.5	2674.0	4929.0	7506.5	8159.0	12304.0	18193.5	20257.5	27744.0	38311.0	43693.0	60739.0	79766.0	87176.0	92939.5	119722.5	149059.0	162915.0	214444.0	277739.5	307597.0	408604.0	522191.5	547476.0	635893.5	725027.5	805990.5	905902.0	1094393.5	1243319.5	1228535.0	1289771.5	1367139.5	1384694.0	1433166.0	1481638.0	1500202.0	1488827.0	1458151.5	1438740.5	1328919.5	1221148.0	1172151.5	1137548.0	1027710.0	917878.5	890358.0	758432.5	640686.0	603846.0	487535.5	381793.5	351074.0	285812.0	234227.5	225801.0	200277.5	136626.5	84670.5	71419.5	46619.0	27009.0	21044.0	12014.5	7439.0	6552.0	4076.0	1700.5	1180.5	440.5	168.0	154.5	102.0	39.5	19.0	10.5	2.5	1.0	1.0	0.5	0.0	0.0	17.0	34.0	34.0
p1k_00006	202.0	202.0	265.5	333.5	338.0	401.0	511.5	587.0	680.5	820.0	949.0	1172.5	1484.5	1855.0	2090.0	2651.5	3443.5	4072.5	6912.0	10059.0	11332.5	15612.0	21958.0	25308.0	33358.5	44390.0	51523.0	68127.5	84883.5	92840.0	98503.0	127429.0	160902.5	173549.5	214698.0	263346.5	285273.0	355447.0	438513.0	460343.0	532391.0	607772.5	630765.0	660846.0	754477.0	863205.5	889491.0	958407.5	1041938.5	1056010.0	1117936.5	1179863.0	1198052.0	1225928.0	1225809.0	1193071.5	1110773.0	1038547.0	1016378.5	1002308.0	904045.0	811609.0	784063.0	687066.5	605986.0	574779.5	478273.5	385741.5	351370.5	264676.5	197236.0	189312.0	172030.0	130340.5	91594.0	77842.5	51877.5	31276.5	24834.5	15443.5	10577.5	9364.5	6543.5	4124.0	3505.5	2652.0	2107.5	2007.5	1674.5	1230.0	999.5	903.0	702.5	507.0	420.5	312.0	241.0	241.0	195.5	150.0	150.0
p1k_00007	4.0	4.0	5.0	5.5	5.0	14.0	25.0	29.0	54.5	95.5	123.5	194.5	336.5	665.5	914.5	1450.5	2165.0	2213.0	3300.0	4946.5	5881.5	8968.5	13665.5	16579.5	22137.5	29181.5	34528.5	51927.5	71160.5	81496.5	88752.5	117629.5	150738.5	164279.0	207997.0	258048.5	284306.0	408824.0	553071.0	588535.0	662795.0	740038.5	762074.0	778925.0	877699.5	1011182.0	1048911.0	1154711.0	1278373.0	1298156.0	1384561.0	1470966.0	1507927.5	1569325.5	1581966.5	1533698.0	1463567.5	1412130.5	1406583.5	1410673.5	1256155.5	1111989.0	1060222.0	942673.5	870328.0	837026.0	696661.0	555811.5	511317.0	387286.0	283171.0	274386.0	242645.0	178406.0	125080.5	103436.5	68514.5	41612.5	33027.5	20008.0	12694.0	10839.0	6729.0	3354.0	2793.5	1750.5	990.0	934.5	729.5	420.5	274.5	242.5	168.5	109.0	95.5	83.0	74.0	74.0	119.5	165.0	165.0
p1k_00008	7.0	7.0	8.5	9.0	8.0	24.0	45.5	51.0	80.0	127.5	150.0	224.0	396.0	645.5	795.5	1303.5	1976.5	2097.0	3379.0	5130.5	6045.0	9348.0	14239.5	17101.5	22692.5	29485.0	34305.5	50754.0	68863.0	77964.0	84203.5	110363.0	140624.0	154138.5	201569.0	255731.5	284025.0	467365.5	679960.5	728905.0	782585.5	835650.0	851931.5	842063.5	925398.5	1068390.5	1108491.0	1230567.5	1360335.5	1369331.0	1438119.5	1506908.0	1541879.5	1590613.0	1595582.0	1553137.0	1484191.5	1430099.5	1418348.5	1418080.0	1265689.5	1124719.5	1084368.5	1000839.5	955534.5	919519.0	742382.5	564566.5	506917.5	373801.0	264991.5	254742.5	228892.5	166722.5	111501.5	92570.0	64199.0	41343.5	33395.5	20245.0	12444.5	10783.0	6520.0	2989.0	2491.5	1492.0	745.5	695.0	540.5	320.5	226.0	198.0	127.0	72.0	60.0	43.0	32.0	32.0	53.0	74.0	74.0
p1k_00009	333.0	333.0	315.0	301.0	305.0	344.5	421.0	477.0	558.0	654.5	729.5	896.0	1173.5	1545.0	1787.5	2239.5	2907.5	3159.5	4851.5	7065.0	8139.0	12560.5	19084.5	22477.5	28520.5	36614.0	42351.0	60334.5	80027.5	89435.5	95304.5	128685.5	166929.5	180584.0	227871.5	281477.5	305096.5	396576.5	504507.5	533526.0	608149.0	687695.5	716276.0	748971.5	857482.5	984000.0	1011727.5	1102779.0	1215002.5	1233904.0	1323072.0	1412240.0	1445427.5	1498455.5	1502780.0	1452612.5	1352276.0	1272239.5	1251069.0	1238643.0	1122660.0	1014341.5	979098.0	860984.5	763811.5	724722.5	601388.5	483017.5	441811.0	331353.5	243593.0	234040.5	211720.0	159690.0	112531.5	96102.5	64263.0	38442.0	30335.5	18632.5	12500.5	10876.0	7373.0	4442.0	3844.0	2814.5	2074.5	1977.5	1611.5	1116.0	873.5	790.5	635.5	466.0	376.5	278.5	210.0	210.0	184.0	158.0	158.0
